,x1,y1,x2,y2,label,confidence,objectid,frame_num
236,1014.981689453125,642.238525390625,1084.7923583984377,705.1621704101562,3.0,0.6745443344116211,f5c8da82-3288-4730-b164-2e044efabf6b,16600
246,1031.8377685546877,671.46240234375,1105.043212890625,732.5121459960938,3.0,0.8810625076293945,f5c8da82-3288-4730-b164-2e044efabf6b,16610
256,1043.0068359375,691.9642944335938,1115.439208984375,759.2814331054688,3.0,0.6533557772636414,f5c8da82-3288-4730-b164-2e044efabf6b,16620
266,1050.6610107421877,714.4439086914062,1119.227783203125,776.5344848632812,3.0,0.5868743658065796,f5c8da82-3288-4730-b164-2e044efabf6b,16630
276,1048.35107421875,732.2548217773438,1125.83642578125,796.898681640625,3.0,0.8220529556274414,f5c8da82-3288-4730-b164-2e044efabf6b,16640
286,1048.2457275390623,751.5910034179688,1121.6591796875,819.5330200195312,3.0,0.5572893619537354,f5c8da82-3288-4730-b164-2e044efabf6b,16650
306,1048.5220947265623,790.812744140625,1129.238525390625,864.7247314453125,3.0,0.6252610087394714,f5c8da82-3288-4730-b164-2e044efabf6b,16670
0,1363.892333984375,666.8538208007812,1462.3902587890625,705.4345703125,2.0,0.6499509215354919,158bf4b2-ae4d-4be1-9974-ec0a2d149573,16650
98,1387.708740234375,692.6070556640625,1489.267333984375,728.953125,2.0,0.7640478610992432,158bf4b2-ae4d-4be1-9974-ec0a2d149573,16670
108,1404.3233642578125,709.2742919921875,1515.8831787109375,747.117919921875,2.0,0.5526351928710938,158bf4b2-ae4d-4be1-9974-ec0a2d149573,16680
118,1418.70068359375,727.676513671875,1528.837890625,769.677490234375,2.0,0.8024342060089111,158bf4b2-ae4d-4be1-9974-ec0a2d149573,16690
127,1443.8974609375,754.605712890625,1555.9910888671875,793.9400024414062,2.0,0.7560412883758545,158bf4b2-ae4d-4be1-9974-ec0a2d149573,16700
136,1463.9739990234375,785.7219848632812,1584.7125244140625,827.912841796875,2.0,0.5220150351524353,158bf4b2-ae4d-4be1-9974-ec0a2d149573,16710
156,1506.62646484375,852.5389404296875,1641.8062744140625,902.2593383789062,2.0,0.6280835270881653,158bf4b2-ae4d-4be1-9974-ec0a2d149573,16730
176,1551.51318359375,927.6275634765624,1676.0606689453125,978.6998901367188,2.0,0.6074315309524536,158bf4b2-ae4d-4be1-9974-ec0a2d149573,16750
186,1567.9903564453125,972.5888061523438,1706.4453125,1033.34423828125,2.0,0.8069275617599487,158bf4b2-ae4d-4be1-9974-ec0a2d149573,16760
0,1605.1226806640625,529.5872192382811,1686.3564453125,595.4286499023438,3.0,0.5448396801948547,fc281f28-95ae-40a7-9568-c92fa4391b91,16780
170,1570.7584228515625,595.1717529296875,1651.026611328125,661.65234375,3.0,0.5387707948684692,fc281f28-95ae-40a7-9568-c92fa4391b91,16800
190,1558.0927734375,668.8919067382812,1631.2486572265625,734.1912231445312,3.0,0.6451994776725769,fc281f28-95ae-40a7-9568-c92fa4391b91,16820
200,1563.2513427734375,702.1506958007812,1641.48193359375,770.7693481445312,3.0,0.8183486461639404,fc281f28-95ae-40a7-9568-c92fa4391b91,16830
210,1585.83837890625,734.7808227539062,1667.3685302734375,805.3990478515625,3.0,0.8984667062759399,fc281f28-95ae-40a7-9568-c92fa4391b91,16840
220,1630.0740966796875,764.659912109375,1710.927734375,838.8794555664062,3.0,0.8088947534561157,fc281f28-95ae-40a7-9568-c92fa4391b91,16850
230,1683.9188232421875,800.6312255859375,1772.48583984375,873.993896484375,3.0,0.9297724962234496,fc281f28-95ae-40a7-9568-c92fa4391b91,16860
240,1751.9573974609375,833.6239013671875,1847.568603515625,912.55615234375,3.0,0.7757563591003418,fc281f28-95ae-40a7-9568-c92fa4391b91,16870
0,1418.0546875,915.1514892578124,1460.91796875,975.6277465820312,2.0,0.6758977174758911,bf04ce80-d699-426d-bbd2-9eb3404301d3,16940
0,1304.2220458984375,819.6326293945312,1377.740234375,871.4338989257812,3.0,0.6096394658088684,932b5533-4ad5-4540-8ae3-5932f7973994,16920
35,1323.14453125,844.332275390625,1400.48095703125,893.3497924804688,0.0,0.6042141914367676,932b5533-4ad5-4540-8ae3-5932f7973994,16930
45,1325.32568359375,871.462646484375,1407.8267822265625,926.8660278320312,0.0,0.5385941863059998,932b5533-4ad5-4540-8ae3-5932f7973994,16940
55,1311.8785400390625,896.457275390625,1389.5877685546875,949.0927734375,3.0,0.8022972941398621,932b5533-4ad5-4540-8ae3-5932f7973994,16950
85,1238.794921875,989.576171875,1323.5997314453125,1048.774658203125,3.0,0.812857449054718,932b5533-4ad5-4540-8ae3-5932f7973994,16980
0,1399.9295654296875,658.422119140625,1478.2515869140625,720.80224609375,3.0,0.5194348096847534,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16890
160,1464.5787353515625,684.4129028320312,1535.8583984375,741.5323486328125,3.0,0.7936246395111084,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16900
170,1514.4129638671875,701.72998046875,1593.8077392578125,764.9151000976562,3.0,0.5851153731346129,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16910
180,1560.9921875,726.8607177734375,1634.2398681640625,791.5306396484375,3.0,0.7031574845314026,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16920
190,1585.09326171875,750.4171142578125,1666.7408447265625,814.0496826171875,3.0,0.8844079971313477,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16930
200,1597.20654296875,777.6317749023438,1678.84716796875,840.2403564453125,3.0,0.8930977582931519,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16940
210,1591.7838134765625,801.6240234375,1666.978515625,863.3406372070312,3.0,0.7854501008987427,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16950
220,1567.4837646484375,827.79296875,1647.7183837890625,892.2274169921875,3.0,0.9287230968475342,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16960
230,1546.23876953125,852.5934448242188,1623.6356201171875,922.6820678710938,3.0,0.8018451929092407,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16970
240,1532.0133056640625,882.558837890625,1615.84521484375,954.8023681640624,3.0,0.9264862537384032,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16980
250,1536.2545166015625,912.6838989257812,1618.1722412109375,988.6134643554688,3.0,0.946009874343872,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,16990
260,1554.373291015625,941.9136962890624,1639.30078125,1021.8721313476562,3.0,0.9404951333999634,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,17000
270,1585.467041015625,973.4453125,1680.2166748046875,1057.5147705078123,3.0,0.8036680817604065,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,17010
280,1626.4237060546875,999.1339721679688,1728.6566162109375,1079.0,3.0,0.8879874944686891,a44a0d5b-9ba5-4988-a4f0-6858b427f3bd,17020
0,1629.0992431640625,738.8413696289062,1730.7799072265625,805.7069091796875,2.0,0.6684555411338806,246103f6-11e7-4f21-b882-63fdd27c1c8c,17170
0,495.5345764160156,427.4326171875,572.6980590820312,484.6669006347656,3.0,0.7062368392944336,90b56ea0-c266-4712-a204-16c842806ce0,17200
159,477.3434753417969,448.2682495117188,557.17578125,507.3149719238281,3.0,0.6842746734619141,90b56ea0-c266-4712-a204-16c842806ce0,17210
189,454.5953063964844,514.1629028320311,540.3726196289061,573.6510009765625,3.0,0.6732300519943237,90b56ea0-c266-4712-a204-16c842806ce0,17240
209,461.24102783203125,553.3846435546875,542.7438354492189,618.045166015625,3.0,0.5546009540557861,90b56ea0-c266-4712-a204-16c842806ce0,17260
0,1090.0911865234377,354.8553771972656,1489.466796875,1064.8265380859377,1.0,0.6948839426040649,3080c8c8-9a70-4ec3-96bb-674f3be85dd8,17270
0,1554.8604736328125,673.0751953125,1626.76708984375,726.7481079101562,3.0,0.5109006762504578,d5e5ddcd-a080-494d-a6f3-e2c66fee2a9d,17280
67,1567.7911376953125,716.582275390625,1641.9208984375,777.473388671875,3.0,0.6331468224525452,d5e5ddcd-a080-494d-a6f3-e2c66fee2a9d,17300
76,1585.1673583984375,738.7672729492188,1658.034912109375,797.2794189453125,3.0,0.5782355070114136,d5e5ddcd-a080-494d-a6f3-e2c66fee2a9d,17310
0,1784.1781005859375,881.2771606445312,1876.254638671875,957.2377319335938,3.0,0.5570836067199707,d5e5ddcd-a080-494d-a6f3-e2c66fee2a9d,17360
0,1041.98388671875,438.95892333984375,1103.1875,490.653564453125,3.0,0.6295667886734009,d466e92f-8145-4504-a774-0b43dc11da0a,17250
122,1057.1868896484377,494.6339416503906,1120.2855224609377,550.84326171875,3.0,0.5026651620864868,d466e92f-8145-4504-a774-0b43dc11da0a,17280
132,1054.1158447265623,511.7864990234375,1117.1009521484377,568.2501831054688,3.0,0.5406025052070618,d466e92f-8145-4504-a774-0b43dc11da0a,17290
141,1042.110595703125,527.3908081054689,1115.759521484375,583.2496948242188,3.0,0.6527702808380127,d466e92f-8145-4504-a774-0b43dc11da0a,17300
151,1048.927001953125,542.6493530273439,1118.445556640625,601.647216796875,3.0,0.7258886098861694,d466e92f-8145-4504-a774-0b43dc11da0a,17310
161,1057.087158203125,556.5385131835939,1128.6688232421875,616.3284912109375,3.0,0.5654407739639282,d466e92f-8145-4504-a774-0b43dc11da0a,17320
171,1076.0894775390623,572.0750732421875,1147.468505859375,631.541015625,3.0,0.5699707269668579,d466e92f-8145-4504-a774-0b43dc11da0a,17330
191,1115.3968505859377,606.7988891601562,1187.58544921875,667.158935546875,3.0,0.5634511709213257,d466e92f-8145-4504-a774-0b43dc11da0a,17350
221,1146.7012939453125,667.3563842773438,1221.61474609375,734.5028076171875,3.0,0.5640245079994202,d466e92f-8145-4504-a774-0b43dc11da0a,17380
0,378.9830627441406,663.1060180664062,480.865234375,738.2633666992188,3.0,0.5916841626167297,90b56ea0-c266-4712-a204-16c842806ce0,17310
28,376.2743835449219,685.8240356445312,475.4180603027344,763.047607421875,3.0,0.6803423166275024,90b56ea0-c266-4712-a204-16c842806ce0,17320
48,385.24029541015625,738.8540649414062,485.38360595703125,813.302978515625,3.0,0.7499513626098633,90b56ea0-c266-4712-a204-16c842806ce0,17340
57,389.3389892578125,763.6404418945312,487.8924865722656,842.330078125,3.0,0.8303388953208923,90b56ea0-c266-4712-a204-16c842806ce0,17350
67,382.3805541992188,795.7339477539062,486.2257690429688,882.0717163085938,3.0,0.6807266473770142,90b56ea0-c266-4712-a204-16c842806ce0,17360
77,364.92559814453125,829.7498168945312,475.5397033691406,923.4286499023438,3.0,0.8173758387565613,90b56ea0-c266-4712-a204-16c842806ce0,17370
107,283.16015625,944.8138427734376,412.1885986328125,1054.3515625,3.0,0.5313729047775269,90b56ea0-c266-4712-a204-16c842806ce0,17400
117,246.5749664306641,988.0294799804688,386.2503662109375,1079.0,3.0,0.9165664911270142,90b56ea0-c266-4712-a204-16c842806ce0,17410
0,970.724365234375,576.5059204101562,1038.3514404296877,629.6889038085938,3.0,0.5032753348350525,2f6a66e3-159a-4a68-8292-8a387cdeb12c,17350
160,981.9222412109376,593.6348266601562,1049.7269287109377,645.1965942382812,3.0,0.6875527501106262,2f6a66e3-159a-4a68-8292-8a387cdeb12c,17360
170,984.688232421875,612.3722534179688,1055.8448486328123,666.426025390625,3.0,0.7345188856124878,2f6a66e3-159a-4a68-8292-8a387cdeb12c,17370
190,983.935546875,653.2919311523438,1058.4818115234377,709.4500732421875,3.0,0.7710441350936891,2f6a66e3-159a-4a68-8292-8a387cdeb12c,17390
210,985.951416015625,701.0888671875,1056.5794677734377,756.4277954101562,3.0,0.7514061927795409,2f6a66e3-159a-4a68-8292-8a387cdeb12c,17410
0,1172.773193359375,794.010986328125,1252.60400390625,865.5465087890625,3.0,0.6240864992141724,d466e92f-8145-4504-a774-0b43dc11da0a,17430
0,1116.65771484375,495.0274658203125,1197.512451171875,542.111328125,3.0,0.7335832715034485,d11b7870-4165-49d9-99db-b1247f5ee1a5,17470
0,1078.0360107421877,795.5606689453125,1237.0595703125,871.6306762695312,1.0,0.566933810710907,40a44bc1-a646-4014-afb8-58d662acbb4d,17520
160,1078.63330078125,836.9291381835938,1243.3427734375,919.57568359375,1.0,0.5349286794662476,40a44bc1-a646-4014-afb8-58d662acbb4d,17530
0,546.177978515625,486.8173828125,628.4349365234375,538.201416015625,3.0,0.6511518955230713,e35f39df-3386-4639-9bbf-fdb9d9af381d,17560
160,541.9859008789061,509.5645751953125,625.2110595703125,561.3878784179689,0.0,0.5169495940208435,e35f39df-3386-4639-9bbf-fdb9d9af381d,17570
0,1127.6689453125,599.0804443359375,1186.9656982421875,657.3635864257812,3.0,0.5492265224456787,da20dc2f-50c0-4740-b0a9-854f4b8c526b,17580
0,568.0890502929688,668.1512451171875,657.157470703125,726.36474609375,3.0,0.7514752149581909,e35f39df-3386-4639-9bbf-fdb9d9af381d,17620
0,1123.1292724609377,589.6241455078125,1213.532958984375,639.4307861328125,0.0,0.5845575928688049,d11b7870-4165-49d9-99db-b1247f5ee1a5,17530
38,1122.7442626953123,612.694580078125,1213.2716064453125,667.0588989257812,0.0,0.6032651662826538,d11b7870-4165-49d9-99db-b1247f5ee1a5,17540
58,1131.362060546875,670.3697509765625,1221.9307861328125,728.9998779296875,3.0,0.5837130546569824,d11b7870-4165-49d9-99db-b1247f5ee1a5,17560
78,1143.7926025390625,737.78369140625,1240.841064453125,796.2958984375,3.0,0.528942883014679,d11b7870-4165-49d9-99db-b1247f5ee1a5,17580
98,1176.7581787109375,811.351806640625,1272.951171875,869.7532958984375,3.0,0.5573732852935791,d11b7870-4165-49d9-99db-b1247f5ee1a5,17600
108,1194.552978515625,849.8011474609375,1307.4010009765625,931.0450439453124,3.0,0.8011780977249146,d11b7870-4165-49d9-99db-b1247f5ee1a5,17610
118,1230.1024169921875,891.9669189453125,1340.56787109375,972.1249389648438,3.0,0.5727988481521606,d11b7870-4165-49d9-99db-b1247f5ee1a5,17620
128,1264.668701171875,937.0824584960938,1369.083740234375,1004.1649780273438,3.0,0.5152771472930908,d11b7870-4165-49d9-99db-b1247f5ee1a5,17630
138,1289.2786865234375,985.814697265625,1407.2066650390625,1069.7891845703123,3.0,0.8158496618270874,d11b7870-4165-49d9-99db-b1247f5ee1a5,17640
0,585.3836669921875,823.5394287109375,676.19921875,893.295654296875,3.0,0.6232463121414185,e35f39df-3386-4639-9bbf-fdb9d9af381d,17660
0,1251.6114501953125,800.686767578125,1310.796875,859.5582275390625,3.0,0.667366087436676,da20dc2f-50c0-4740-b0a9-854f4b8c526b,17640
38,1268.652587890625,833.1651000976562,1330.3275146484375,894.6953735351562,3.0,0.8707730770111084,da20dc2f-50c0-4740-b0a9-854f4b8c526b,17650
47,1279.232177734375,864.81396484375,1347.9659423828125,927.3125,0.0,0.5094426274299622,da20dc2f-50c0-4740-b0a9-854f4b8c526b,17660
57,1297.44580078125,897.7688598632812,1360.9320068359375,964.9406127929688,3.0,0.8165576457977295,da20dc2f-50c0-4740-b0a9-854f4b8c526b,17670
67,1310.5889892578125,928.6785278320312,1377.867431640625,996.9296264648438,3.0,0.8971736431121826,da20dc2f-50c0-4740-b0a9-854f4b8c526b,17680
77,1320.12109375,959.9771728515624,1391.366943359375,1029.6715087890623,3.0,0.7736091017723083,da20dc2f-50c0-4740-b0a9-854f4b8c526b,17690
87,1333.9061279296875,991.5244140625,1406.8287353515625,1061.72607421875,3.0,0.5617648363113403,da20dc2f-50c0-4740-b0a9-854f4b8c526b,17700
0,1055.056640625,497.555908203125,1117.538818359375,556.5641479492189,3.0,0.6261121034622192,6b2d6798-f057-4e8c-a64c-22d42cd83111,17580
92,1076.041015625,548.054443359375,1137.6673583984375,607.193115234375,3.0,0.6887753009796143,6b2d6798-f057-4e8c-a64c-22d42cd83111,17600
101,1097.396728515625,575.191162109375,1156.7510986328125,631.349609375,3.0,0.5416390895843506,6b2d6798-f057-4e8c-a64c-22d42cd83111,17610
111,1121.63427734375,602.7208862304688,1182.5079345703125,666.47802734375,3.0,0.6531513333320618,6b2d6798-f057-4e8c-a64c-22d42cd83111,17620
121,1137.8978271484375,626.7984619140625,1204.34912109375,693.7747192382812,3.0,0.6880669593811035,6b2d6798-f057-4e8c-a64c-22d42cd83111,17630
131,1153.9256591796875,659.8126831054688,1219.712158203125,718.6950073242188,3.0,0.8963364362716675,6b2d6798-f057-4e8c-a64c-22d42cd83111,17640
141,1170.19091796875,690.560546875,1232.9041748046875,755.0387573242188,3.0,0.6837686896324158,6b2d6798-f057-4e8c-a64c-22d42cd83111,17650
150,1178.3782958984375,715.123779296875,1243.1915283203125,775.2498779296875,3.0,0.6810634136199951,6b2d6798-f057-4e8c-a64c-22d42cd83111,17660
160,1187.6048583984375,738.5363159179688,1252.1175537109375,799.789794921875,3.0,0.8046504259109497,6b2d6798-f057-4e8c-a64c-22d42cd83111,17670
170,1196.4530029296875,762.7321166992188,1259.320068359375,830.1610717773438,3.0,0.7226370573043823,6b2d6798-f057-4e8c-a64c-22d42cd83111,17680
200,1223.3082275390625,838.1583862304688,1292.1312255859375,918.2933349609376,3.0,0.6102390289306641,6b2d6798-f057-4e8c-a64c-22d42cd83111,17710
0,1337.08349609375,365.0229797363281,1417.080322265625,428.22833251953125,3.0,0.5056501626968384,b09d21e9-7e78-440c-a6f6-98a466dc8373,17520
101,1344.2362060546875,380.9419555664063,1418.151123046875,442.7935485839844,3.0,0.6842465996742249,b09d21e9-7e78-440c-a6f6-98a466dc8373,17530
111,1346.8785400390625,397.6730041503906,1419.6376953125,461.0006408691406,3.0,0.6334482431411743,b09d21e9-7e78-440c-a6f6-98a466dc8373,17540
121,1353.7220458984375,418.4546203613281,1423.436767578125,474.9224853515625,3.0,0.5895950794219971,b09d21e9-7e78-440c-a6f6-98a466dc8373,17550
131,1356.024658203125,440.3470458984375,1432.7647705078125,501.3834533691406,3.0,0.5069131255149841,b09d21e9-7e78-440c-a6f6-98a466dc8373,17560
140,1364.503173828125,461.42230224609375,1443.42333984375,527.2960815429689,3.0,0.8019938468933105,b09d21e9-7e78-440c-a6f6-98a466dc8373,17570
160,1389.211181640625,512.3638916015625,1464.9173583984375,571.496826171875,3.0,0.6739259958267212,b09d21e9-7e78-440c-a6f6-98a466dc8373,17590
170,1407.6553955078125,537.9666748046875,1483.964111328125,596.4437866210938,3.0,0.8951671123504639,b09d21e9-7e78-440c-a6f6-98a466dc8373,17600
180,1430.89111328125,563.74365234375,1506.4073486328125,625.9882202148438,3.0,0.665706992149353,b09d21e9-7e78-440c-a6f6-98a466dc8373,17610
190,1462.2510986328125,586.6539306640625,1541.119140625,657.0527954101562,3.0,0.5454441308975221,b09d21e9-7e78-440c-a6f6-98a466dc8373,17620
210,1513.44287109375,638.0703735351562,1595.44775390625,707.4723510742188,3.0,0.6050188541412354,b09d21e9-7e78-440c-a6f6-98a466dc8373,17640
220,1533.2659912109375,661.521484375,1622.478515625,736.2150268554688,3.0,0.7447503805160522,b09d21e9-7e78-440c-a6f6-98a466dc8373,17650
250,1588.7825927734375,718.0199584960938,1683.39306640625,806.7327270507812,3.0,0.699309766292572,b09d21e9-7e78-440c-a6f6-98a466dc8373,17680
270,1627.5428466796875,763.61083984375,1727.488525390625,856.3534545898438,3.0,0.873037576675415,b09d21e9-7e78-440c-a6f6-98a466dc8373,17700
280,1653.81591796875,791.4999389648438,1762.0439453125,889.6561279296875,3.0,0.8423024415969849,b09d21e9-7e78-440c-a6f6-98a466dc8373,17710
290,1688.7496337890625,824.285400390625,1803.6685791015625,931.2857666015624,3.0,0.7816377878189087,b09d21e9-7e78-440c-a6f6-98a466dc8373,17720
300,1720.86865234375,860.185546875,1842.8497314453125,978.7872924804688,3.0,0.667583703994751,b09d21e9-7e78-440c-a6f6-98a466dc8373,17730
0,1067.0618896484377,512.1666259765625,1134.05810546875,576.56884765625,3.0,0.6345367431640625,7be5a482-5cec-4ea5-8769-98bf71e682f7,17670
160,1066.78515625,528.7318725585939,1137.4483642578125,589.806640625,3.0,0.6569921970367432,7be5a482-5cec-4ea5-8769-98bf71e682f7,17680
179,1070.328369140625,555.927978515625,1143.163818359375,612.7240600585938,3.0,0.7124700546264648,7be5a482-5cec-4ea5-8769-98bf71e682f7,17700
189,1082.072998046875,573.1097412109375,1155.954833984375,638.7455444335938,3.0,0.7247570753097534,7be5a482-5cec-4ea5-8769-98bf71e682f7,17710
198,1089.2591552734377,587.4371337890625,1168.712890625,649.3477172851562,3.0,0.6926125884056091,7be5a482-5cec-4ea5-8769-98bf71e682f7,17720
218,1106.9898681640623,627.4368286132812,1181.093505859375,687.298583984375,3.0,0.5239894986152649,7be5a482-5cec-4ea5-8769-98bf71e682f7,17740
227,1112.7115478515623,646.88037109375,1181.3555908203125,708.5718994140625,3.0,0.8256180882453918,7be5a482-5cec-4ea5-8769-98bf71e682f7,17750
237,1110.50439453125,669.8462524414062,1189.8302001953125,740.1939086914062,3.0,0.5129275321960449,7be5a482-5cec-4ea5-8769-98bf71e682f7,17760
0,1112.691650390625,676.0494384765625,1185.00048828125,730.4451904296875,0.0,0.6094908714294434,20fd9b08-a583-4811-a500-78ddce450ee6,17790
160,1114.813232421875,702.4524536132812,1188.995361328125,754.43994140625,0.0,0.5435240864753723,20fd9b08-a583-4811-a500-78ddce450ee6,17800
0,1086.097412109375,581.2543334960938,1134.833251953125,612.5363159179688,2.0,0.6082867383956909,dcdffcaa-1e94-4f68-b238-4535b0775881,17850
0,870.7489013671875,431.0717468261719,945.652099609375,496.1549987792969,0.0,0.5076576471328735,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17680
180,864.1547241210938,461.0218811035156,946.90087890625,534.560791015625,3.0,0.5769160985946655,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17710
210,876.8905029296875,506.2149963378906,957.54052734375,574.1804809570312,3.0,0.6523788571357727,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17740
220,870.0785522460938,520.0579223632811,953.0633544921876,582.8623046875,3.0,0.5223320126533508,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17750
230,866.3388671875,537.7479858398439,950.9374389648438,605.5792236328125,3.0,0.790164589881897,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17760
240,861.7752685546875,556.1669311523439,940.1910400390624,619.3284912109375,3.0,0.750449538230896,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17770
250,859.4494018554688,573.590087890625,942.0626220703124,643.753662109375,3.0,0.9661691188812256,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17780
260,859.1820068359375,594.0702514648438,942.6716918945312,665.8865966796875,3.0,0.9482293725013732,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17790
269,857.9495849609375,614.0511474609375,939.9344482421876,677.962158203125,3.0,0.8990774750709534,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17800
279,850.541259765625,634.0784301757812,936.28369140625,705.4946899414062,3.0,0.8854968547821045,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17810
289,835.0357055664062,659.347412109375,927.8493041992188,734.07958984375,3.0,0.6633735299110413,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17820
299,820.0404663085938,680.3749389648438,911.6930541992188,763.31640625,3.0,0.7456957101821899,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17830
319,802.512939453125,734.0338134765625,890.660400390625,804.8605346679688,3.0,0.5066402554512024,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17850
329,800.2120971679688,761.9641723632812,890.2753295898438,840.212646484375,3.0,0.6058697700500488,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17860
339,801.10302734375,790.986083984375,893.702392578125,874.2972412109375,3.0,0.5852622985839844,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17870
369,857.6475830078125,891.3657836914062,962.8194580078124,995.5025634765624,3.0,0.5102847814559937,0db772f6-53f3-4bf8-95f1-205c30cc49e0,17900
0,1284.57177734375,876.8142700195312,1353.34814453125,912.055908203125,2.0,0.7227953672409058,c4b74a2e-01c3-4821-aa55-9f47d8b24cb7,17960
0,1308.3912353515625,969.745849609375,1369.84326171875,1004.6029052734376,2.0,0.7280523777008057,c4b74a2e-01c3-4821-aa55-9f47d8b24cb7,17980
0,1167.1785888671875,464.5765075683594,1231.514404296875,515.857177734375,3.0,0.6210824847221375,2df6d950-c0e5-4522-b3d5-05149b5754ed,17810
77,1161.30859375,495.8803405761719,1226.40771484375,548.5595703125,3.0,0.8669540286064148,2df6d950-c0e5-4522-b3d5-05149b5754ed,17830
87,1155.8946533203125,515.1942138671875,1218.716796875,564.2811279296875,3.0,0.5907692909240723,2df6d950-c0e5-4522-b3d5-05149b5754ed,17840
97,1149.9759521484375,536.715576171875,1219.5968017578125,586.8483276367188,3.0,0.6483739614486694,2df6d950-c0e5-4522-b3d5-05149b5754ed,17850
107,1153.474609375,553.578857421875,1222.183349609375,603.5748291015625,3.0,0.7527914047241211,2df6d950-c0e5-4522-b3d5-05149b5754ed,17860
117,1164.5423583984375,573.0997924804688,1231.4727783203125,622.615966796875,3.0,0.7160679697990417,2df6d950-c0e5-4522-b3d5-05149b5754ed,17870
127,1175.8902587890625,588.4351196289062,1249.3516845703125,642.5746459960938,3.0,0.8706335425376892,2df6d950-c0e5-4522-b3d5-05149b5754ed,17880
137,1200.4962158203125,608.3310546875,1270.212158203125,667.748291015625,3.0,0.7189567089080809,2df6d950-c0e5-4522-b3d5-05149b5754ed,17890
147,1231.8939208984375,625.171630859375,1302.5130615234375,684.9921264648438,3.0,0.8272475004196167,2df6d950-c0e5-4522-b3d5-05149b5754ed,17900
157,1264.3101806640625,642.1761474609375,1335.0982666015625,702.491455078125,3.0,0.7490196228027344,2df6d950-c0e5-4522-b3d5-05149b5754ed,17910
167,1296.8311767578125,670.875732421875,1367.720458984375,729.6435546875,3.0,0.6795084476470947,2df6d950-c0e5-4522-b3d5-05149b5754ed,17920
177,1324.5400390625,693.9469604492188,1394.947265625,748.3109130859375,3.0,0.674818754196167,2df6d950-c0e5-4522-b3d5-05149b5754ed,17930
187,1345.9881591796875,720.0999145507812,1414.474609375,780.5894165039062,3.0,0.834382176399231,2df6d950-c0e5-4522-b3d5-05149b5754ed,17940
197,1353.7333984375,749.122802734375,1430.154296875,815.8477172851562,3.0,0.5915133357048035,2df6d950-c0e5-4522-b3d5-05149b5754ed,17950
207,1365.638671875,782.374755859375,1440.53564453125,852.8289794921875,3.0,0.7724089026451111,2df6d950-c0e5-4522-b3d5-05149b5754ed,17960
217,1373.802734375,819.1948852539062,1451.541015625,894.9191284179688,3.0,0.6429338455200195,2df6d950-c0e5-4522-b3d5-05149b5754ed,17970
0,962.17236328125,431.0220642089844,1034.169677734375,486.1449890136719,3.0,0.7223426103591919,2adb0d8b-047f-4762-8bcb-50bbbf916ef6,17870
38,973.8397827148438,445.4477844238281,1042.964111328125,495.5260314941406,3.0,0.5393217206001282,2adb0d8b-047f-4762-8bcb-50bbbf916ef6,17880
48,998.7066040039062,456.83184814453125,1064.4605712890623,512.6937866210939,3.0,0.7073678970336914,2adb0d8b-047f-4762-8bcb-50bbbf916ef6,17890
58,1012.6129150390624,468.7207946777344,1088.62158203125,525.2459106445311,3.0,0.5873939394950867,2adb0d8b-047f-4762-8bcb-50bbbf916ef6,17900
68,1041.8380126953123,485.6080932617188,1112.113037109375,537.1845092773439,3.0,0.8063240051269531,2adb0d8b-047f-4762-8bcb-50bbbf916ef6,17910
78,1065.7076416015623,501.30810546875,1135.993408203125,557.96240234375,3.0,0.851929783821106,2adb0d8b-047f-4762-8bcb-50bbbf916ef6,17920
88,1076.627197265625,523.4901733398439,1153.075927734375,576.3353881835938,0.0,0.7020657062530518,2adb0d8b-047f-4762-8bcb-50bbbf916ef6,17930
